,match_id,inning,bowling_team,avg_over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,over-binned,Chennai Super Kings,Deccan Chargers,Delhi Capitals,Delhi Daredevils,Gujarat Lions,Kings XI Punjab,Kochi Tuskers Kerala,Kolkata Knight Riders,Mumbai Indians,Pune Warriors,Rajasthan Royals,Rising Pune Supergiant,Rising Pune Supergiants,Royal Challengers Bangalore,Sunrisers Hyderabad
131616,555,2,Kolkata Knight Riders,0.0,4,GH Vihari,MC Henriques,PP Chawla,0,0,0,0,0,0,0,0,0,GH Vihari,stumped,RV Uthappa,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131618,555,2,Kolkata Knight Riders,0.0,6,Bipul Sharma,MC Henriques,PP Chawla,0,0,0,0,0,0,1,0,1,Bipul Sharma,run out,RN ten Doeschate,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131631,555,2,Kolkata Knight Riders,0.0,1,MC Henriques,KV Sharma,GB Hogg,0,0,0,0,0,0,0,0,0,MC Henriques,caught,MK Pandey,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131654,555,2,Kolkata Knight Riders,0.0,6,KV Sharma,P Kumar,J Botha,0,0,0,0,0,0,0,0,0,KV Sharma,caught,SA Yadav,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131665,555,2,Kolkata Knight Riders,0.0,4,P Kumar,B Kumar,AD Russell,0,0,0,0,0,0,0,0,0,P Kumar,caught,UT Yadav,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131668,556,1,Mumbai Indians,1.0,1,MA Agarwal,SS Iyer,SL Malinga,0,0,0,0,0,0,0,0,0,MA Agarwal,caught,PA Patel,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131699,556,1,Mumbai Indians,0.10526315789473684,1,SS Iyer,JP Duminy,Harbhajan Singh,0,0,0,0,0,0,0,0,0,SS Iyer,caught,R Vinay Kumar,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131736,556,1,Mumbai Indians,0.0,2,KM Jadhav,Yuvraj Singh,Harbhajan Singh,0,0,0,0,0,0,0,0,0,KM Jadhav,stumped,PA Patel,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131762,556,1,Mumbai Indians,0.0,4,AD Mathews,Yuvraj Singh,HH Pandya,0,0,0,0,0,0,0,0,0,AD Mathews,caught,J Suchith,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131782,556,1,Mumbai Indians,0.0,6,Yuvraj Singh,SS Tiwary,SL Malinga,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,LMP Simmons,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131802,556,2,Delhi Daredevils,0.47368421052631576,5,HH Pandya,PA Patel,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,HH Pandya,caught,Imran Tahir,medium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131817,556,2,Delhi Daredevils,0.15789473684210525,2,PA Patel,RG Sharma,AD Mathews,0,0,0,0,0,0,0,0,0,PA Patel,caught,A Mishra,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132044,557,2,Royal Challengers Bangalore,1.0,5,M Vohra,M Vijay,MA Starc,0,0,0,0,0,0,0,0,0,M Vohra,caught,D Wiese,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132074,557,2,Royal Challengers Bangalore,0.10526315789473684,4,WP Saha,DA Miller,S Aravind,0,0,0,0,0,0,0,0,0,WP Saha,caught,V Kohli,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132151,558,1,Rajasthan Royals,0.15789473684210525,3,DA Warner,S Dhawan,SR Watson,0,0,0,0,0,0,0,0,0,DA Warner,caught,SV Samson,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132233,558,1,Rajasthan Royals,0.0,4,EJG Morgan,RS Bopara,SR Watson,0,0,0,0,0,0,0,0,0,EJG Morgan,caught,SPD Smith,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132255,558,2,Sunrisers Hyderabad,1.0,6,AM Rahane,SR Watson,B Kumar,0,0,0,0,0,0,0,0,0,AM Rahane,caught,NV Ojha,high,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132273,558,2,Sunrisers Hyderabad,0.21052631578947367,6,SR Watson,SPD Smith,I Sharma,0,0,0,0,0,0,0,0,0,SR Watson,caught,P Kumar,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132295,558,2,Sunrisers Hyderabad,0.05263157894736842,4,KK Nair,SPD Smith,MC Henriques,0,0,0,0,0,0,0,0,0,KK Nair,caught,NV Ojha,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132316,558,2,Sunrisers Hyderabad,0.0,6,DJ Hooda,SPD Smith,KV Sharma,0,0,0,0,0,0,0,0,0,DJ Hooda,caught,B Kumar,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132353,558,2,Sunrisers Hyderabad,0.0,1,JP Faulkner,SV Samson,B Kumar,0,0,0,0,0,0,0,0,0,JP Faulkner,caught,RS Bopara,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132400,559,1,Mumbai Indians,0.15789473684210525,5,BB McCullum,DR Smith,R Vinay Kumar,0,0,0,0,0,0,0,0,0,BB McCullum,caught,HH Pandya,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132423,559,1,Mumbai Indians,0.05263157894736842,4,SK Raina,DR Smith,J Suchith,0,0,0,0,0,0,0,0,0,SK Raina,caught,HH Pandya,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132426,559,1,Mumbai Indians,0.05263157894736842,1,DR Smith,F du Plessis,Harbhajan Singh,0,0,0,0,0,0,0,0,0,DR Smith,caught,HH Pandya,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132463,559,1,Mumbai Indians,0.0,2,F du Plessis,MS Dhoni,MJ McClenaghan,0,0,0,0,0,0,0,0,0,F du Plessis,caught,LMP Simmons,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132492,559,1,Mumbai Indians,0.0,6,MS Dhoni,P Negi,M de Lange,0,0,0,0,0,0,0,0,0,P Negi,run out,PA Patel,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132554,559,2,Chennai Super Kings,0.0,1,PA Patel,LMP Simmons,R Ashwin,0,0,0,0,0,0,0,0,0,PA Patel,caught,F du Plessis,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132557,559,2,Chennai Super Kings,0.0,4,LMP Simmons,RG Sharma,R Ashwin,0,0,0,0,0,0,0,0,0,LMP Simmons,caught,DR Smith,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132565,559,2,Chennai Super Kings,0.0,6,RG Sharma,KA Pollard,P Negi,0,0,0,0,0,0,0,0,0,KA Pollard,run out,DJ Bravo,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132596,559,2,Chennai Super Kings,0.0,1,RG Sharma,AT Rayudu,DJ Bravo,0,0,0,0,0,0,0,0,0,RG Sharma,caught,SK Raina,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132710,560,1,Kolkata Knight Riders,0.0,3,GJ Maxwell,WP Saha,SP Narine,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,J Botha,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
132753,560,2,Kings XI Punjab,0.21052631578947367,3,RV Uthappa,G Gambhir,Anureet Singh,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,AR Patel,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132779,560,2,Kings XI Punjab,0.05263157894736842,3,MK Pandey,G Gambhir,GJ Maxwell,0,0,0,0,0,0,0,0,0,MK Pandey,caught,AR Patel,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132787,560,2,Kings XI Punjab,0.05263157894736842,5,G Gambhir,SA Yadav,Gurkeerat Singh,0,0,0,0,0,0,0,0,0,G Gambhir,caught,M Vijay,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132826,560,2,Kings XI Punjab,0.0,6,YK Pathan,AD Russell,BE Hendricks,0,0,0,0,0,0,0,0,0,YK Pathan,caught,WP Saha,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132837,560,2,Kings XI Punjab,0.0,5,AD Russell,J Botha,AR Patel,0,0,0,0,0,0,0,0,0,AD Russell,caught,WP Saha,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132840,560,2,Kings XI Punjab,0.0,2,J Botha,PP Chawla,BE Hendricks,0,0,0,0,0,0,0,0,0,J Botha,run out,AR Patel,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132852,560,2,Kings XI Punjab,0.0,2,PP Chawla,GB Hogg,Anureet Singh,0,0,0,0,0,0,0,0,0,GB Hogg,run out,Anureet Singh,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132854,560,2,Kings XI Punjab,0.0,4,PP Chawla,UT Yadav,Anureet Singh,0,0,0,0,0,0,0,0,0,PP Chawla,caught,WP Saha,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132878,561,1,Delhi Daredevils,0.21052631578947367,5,S Dhawan,DA Warner,Z Khan,0,0,0,0,0,0,0,0,0,S Dhawan,caught,JA Morkel,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132881,561,1,Delhi Daredevils,0.15789473684210525,1,DA Warner,MC Henriques,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,DA Warner,caught,SS Tiwary,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132921,561,1,Delhi Daredevils,0.0,4,EJG Morgan,MC Henriques,J Yadav,0,0,0,0,0,0,0,0,0,EJG Morgan,caught,NM Coulter-Nile,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132947,561,1,Delhi Daredevils,0.0,6,KV Sharma,MC Henriques,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,KV Sharma,caught,J Yadav,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133028,561,2,Sunrisers Hyderabad,0.05263157894736842,2,Q de Kock,JP Duminy,KV Sharma,0,0,0,0,0,0,0,0,0,Q de Kock,stumped,NV Ojha,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133038,561,2,Sunrisers Hyderabad,0.05263157894736842,6,Yuvraj Singh,JP Duminy,Parvez Rasool,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,KV Sharma,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133119,562,1,Mumbai Indians,0.21052631578947367,1,CH Gayle,V Kohli,SL Malinga,0,0,0,0,0,0,0,0,0,CH Gayle,caught,LMP Simmons,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
133249,562,2,Royal Challengers Bangalore,0.21052631578947367,6,LMP Simmons,PA Patel,S Aravind,0,0,0,0,0,0,0,0,0,PA Patel,run out,V Kohli,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133275,562,2,Royal Challengers Bangalore,0.05263157894736842,1,RG Sharma,LMP Simmons,HV Patel,0,0,0,0,0,0,0,0,0,RG Sharma,caught,Mandeep Singh,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133312,562,2,Royal Challengers Bangalore,0.0,2,KA Pollard,LMP Simmons,S Aravind,0,0,0,0,0,0,0,0,0,KA Pollard,caught,MA Starc,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133320,562,2,Royal Challengers Bangalore,0.0,4,HH Pandya,LMP Simmons,YS Chahal,0,0,0,0,0,0,0,0,0,HH Pandya,stumped,KD Karthik,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133332,562,2,Royal Challengers Bangalore,0.0,4,AT Rayudu,LMP Simmons,HV Patel,0,0,0,0,0,0,0,0,0,AT Rayudu,caught,AB de Villiers,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133337,562,2,Royal Challengers Bangalore,0.0,2,Harbhajan Singh,LMP Simmons,MA Starc,0,0,0,0,0,0,0,0,0,Harbhajan Singh,caught,V Kohli,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133343,562,2,Royal Challengers Bangalore,0.0,2,J Suchith,LMP Simmons,YS Chahal,0,0,0,0,0,0,0,0,0,J Suchith,caught,KD Karthik,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133363,563,1,Rajasthan Royals,0.2631578947368421,4,DR Smith,BB McCullum,Ankit Sharma,0,0,0,0,0,0,0,0,0,DR Smith,caught,JP Faulkner,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133369,563,1,Rajasthan Royals,0.21052631578947367,4,SK Raina,BB McCullum,CH Morris,0,0,0,0,0,0,0,0,0,SK Raina,caught,JP Faulkner,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133448,563,1,Rajasthan Royals,0.0,3,BB McCullum,F du Plessis,SR Watson,0,0,0,0,0,0,0,0,0,F du Plessis,run out,SR Watson,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133454,563,1,Rajasthan Royals,0.0,2,BB McCullum,P Negi,CH Morris,0,0,0,0,0,0,0,0,0,BB McCullum,caught,Ankit Sharma,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133455,563,1,Rajasthan Royals,0.0,3,P Negi,MS Dhoni,CH Morris,0,0,0,0,0,0,0,0,0,P Negi,caught,SPD Smith,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133503,563,2,Chennai Super Kings,0.10526315789473684,3,AM Rahane,SR Watson,MM Sharma,0,0,0,0,0,0,0,0,0,AM Rahane,caught,DJ Bravo,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133530,563,2,Chennai Super Kings,0.05263157894736842,6,SR Watson,KK Nair,RA Jadeja,0,0,0,0,0,0,0,0,0,SR Watson,caught,DJ Bravo,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133541,563,2,Chennai Super Kings,0.0,5,KK Nair,DJ Hooda,RA Jadeja,0,0,0,0,0,0,0,0,0,KK Nair,caught,R Ashwin,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133556,563,2,Chennai Super Kings,0.0,1,DJ Hooda,SV Samson,RA Jadeja,0,0,0,0,0,0,0,0,0,DJ Hooda,caught,SK Raina,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133577,563,2,Chennai Super Kings,0.0,4,SV Samson,JP Faulkner,DJ Bravo,0,0,0,0,0,0,0,0,0,SV Samson,caught,DR Smith,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133584,563,2,Chennai Super Kings,0.0,5,JP Faulkner,CH Morris,MM Sharma,0,0,0,0,0,0,0,0,0,JP Faulkner,caught,DJ Bravo,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133585,563,2,Chennai Super Kings,0.0,6,R Bhatia,CH Morris,MM Sharma,0,0,0,0,0,0,0,0,0,R Bhatia,caught,F du Plessis,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133592,563,2,Chennai Super Kings,0.0,5,Ankit Sharma,CH Morris,DJ Bravo,0,0,0,0,0,0,0,0,0,Ankit Sharma,caught,A Nehra,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133632,564,1,Kings XI Punjab,0.05263157894736842,1,S Dhawan,DA Warner,GJ Maxwell,0,0,0,0,0,0,0,0,0,S Dhawan,stumped,WP Saha,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133679,564,1,Kings XI Punjab,0.0,4,MC Henriques,DA Warner,Gurkeerat Singh,0,0,0,0,0,0,0,0,0,MC Henriques,caught,Anureet Singh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133689,564,1,Kings XI Punjab,0.0,2,EJG Morgan,DA Warner,BE Hendricks,0,0,0,0,0,0,0,0,0,EJG Morgan,caught,M Vohra,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133701,564,1,Kings XI Punjab,0.0,1,DA Warner,NV Ojha,BE Hendricks,0,0,0,0,0,0,0,0,0,DA Warner,caught,Gurkeerat Singh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133702,564,1,Kings XI Punjab,0.0,2,KL Rahul,NV Ojha,BE Hendricks,0,0,0,0,0,0,0,0,0,NV Ojha,run out,GJ Bailey,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133747,564,2,Sunrisers Hyderabad,0.15789473684210525,5,M Vijay,M Vohra,Bipul Sharma,0,0,0,0,0,0,0,0,0,M Vijay,caught,S Dhawan,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133755,564,2,Sunrisers Hyderabad,0.05263157894736842,1,M Vohra,WP Saha,Bipul Sharma,0,0,0,0,0,0,0,0,0,M Vohra,caught,B Kumar,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133763,564,2,Sunrisers Hyderabad,0.05263157894736842,3,GJ Maxwell,WP Saha,TA Boult,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,NV Ojha,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133773,564,2,Sunrisers Hyderabad,0.05263157894736842,6,WP Saha,DA Miller,MC Henriques,0,0,0,0,0,0,0,0,0,WP Saha,caught,KL Rahul,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133794,564,2,Sunrisers Hyderabad,0.0,3,GJ Bailey,DA Miller,MC Henriques,0,0,0,0,0,0,0,0,0,GJ Bailey,caught,DA Warner,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133804,564,2,Sunrisers Hyderabad,0.0,1,Gurkeerat Singh,DA Miller,MC Henriques,0,0,0,0,0,0,0,0,0,Gurkeerat Singh,caught,EJG Morgan,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133836,564,2,Sunrisers Hyderabad,0.0,6,AR Patel,DA Miller,B Kumar,0,0,0,0,0,0,0,0,0,AR Patel,caught,NV Ojha,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133878,565,1,Delhi Daredevils,0.10526315789473684,6,BB McCullum,DR Smith,Z Khan,0,0,0,0,0,0,0,0,0,BB McCullum,caught,JP Duminy,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133898,565,1,Delhi Daredevils,0.05263157894736842,2,SK Raina,F du Plessis,J Yadav,0,0,0,0,0,0,0,0,0,SK Raina,caught,JP Duminy,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133947,565,1,Delhi Daredevils,0.0,3,DJ Bravo,MS Dhoni,GS Sandhu,0,0,0,0,0,0,0,0,0,DJ Bravo,caught,JP Duminy,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133951,565,1,Delhi Daredevils,0.0,1,MS Dhoni,P Negi,Z Khan,0,0,0,0,0,0,0,0,0,MS Dhoni,caught,S Nadeem,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133977,565,2,Chennai Super Kings,0.2631578947368421,3,Q de Kock,SS Iyer,IC Pandey,0,0,0,0,0,0,0,0,0,Q de Kock,caught,R Ashwin,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134042,565,2,Chennai Super Kings,0.0,2,Yuvraj Singh,SS Iyer,P Negi,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,MM Sharma,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134058,565,2,Chennai Super Kings,0.0,6,JA Morkel,SS Iyer,P Negi,0,0,0,0,0,0,0,0,0,JA Morkel,caught,IC Pandey,low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134077,566,1,Royal Challengers Bangalore,0.2631578947368421,1,WP Saha,M Vohra,D Wiese,0,0,0,0,0,0,0,0,0,WP Saha,caught,Mandeep Singh,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134090,566,1,Royal Challengers Bangalore,0.15789473684210525,2,M Vohra,GJ Maxwell,HV Patel,0,0,0,0,0,0,0,0,0,M Vohra,caught,Mandeep Singh,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134092,566,1,Royal Challengers Bangalore,0.15789473684210525,4,GJ Maxwell,DA Miller,HV Patel,0,0,0,0,0,0,0,0,0,GJ Maxwell,caught,AB de Villiers,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134099,566,1,Royal Challengers Bangalore,0.10526315789473684,5,DA Miller,GJ Bailey,YS Chahal,0,1,0,0,0,0,0,1,1,DA Miller,stumped,KD Karthik,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134122,566,1,Royal Challengers Bangalore,0.05263157894736842,3,Gurkeerat Singh,AR Patel,MA Starc,0,0,0,0,0,0,0,0,0,Gurkeerat Singh,caught,KD Karthik,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134155,566,2,Kings XI Punjab,0.15789473684210525,6,CH Gayle,AB de Villiers,Sandeep Sharma,0,0,0,0,0,0,0,0,0,CH Gayle,caught,WP Saha,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134167,566,2,Kings XI Punjab,0.05263157894736842,4,AB de Villiers,Mandeep Singh,AR Patel,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,BE Hendricks,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134174,566,2,Kings XI Punjab,0.05263157894736842,5,KD Karthik,Mandeep Singh,BE Hendricks,0,0,0,0,0,0,0,0,0,KD Karthik,caught,DA Miller,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134179,566,2,Kings XI Punjab,0.05263157894736842,4,Mandeep Singh,SN Khan,AR Patel,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,DA Miller,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134187,566,2,Kings XI Punjab,0.05263157894736842,6,SN Khan,D Wiese,Anureet Singh,0,0,0,0,0,0,0,0,0,SN Khan,caught,BE Hendricks,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134214,567,1,Kolkata Knight Riders,0.15789473684210525,2,PA Patel,LMP Simmons,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,PA Patel,caught,MK Pandey,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134223,567,1,Kolkata Knight Riders,0.10526315789473684,5,LMP Simmons,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,LMP Simmons,caught,MK Pandey,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134229,567,1,Kolkata Knight Riders,0.05263157894736842,3,AT Rayudu,RG Sharma,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,AT Rayudu,caught,AD Russell,low,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134352,567,2,Mumbai Indians,0.10526315789473684,4,RV Uthappa,G Gambhir,Harbhajan Singh,0,0,0,0,0,0,0,0,0,RV Uthappa,caught,SL Malinga,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134354,567,2,Mumbai Indians,0.10526315789473684,6,G Gambhir,MK Pandey,Harbhajan Singh,0,0,0,0,0,0,0,0,0,MK Pandey,run out,LMP Simmons,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134409,567,2,Mumbai Indians,0.0,2,Shakib Al Hasan,YK Pathan,R Vinay Kumar,0,0,0,0,0,0,0,0,0,Shakib Al Hasan,caught,HH Pandya,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134418,567,2,Mumbai Indians,0.0,5,AD Russell,YK Pathan,SL Malinga,0,0,0,0,0,0,0,0,0,AD Russell,caught,PA Patel,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134426,567,2,Mumbai Indians,0.0,1,SA Yadav,YK Pathan,MJ McClenaghan,0,0,0,0,0,0,0,0,0,SA Yadav,caught,AT Rayudu,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134438,567,2,Mumbai Indians,0.0,1,YK Pathan,PP Chawla,KA Pollard,0,0,0,0,0,0,0,0,0,YK Pathan,caught,PA Patel,low,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
134458,568,1,Royal Challengers Bangalore,0.2631578947368421,2,S Dhawan,DA Warner,D Wiese,0,0,0,0,0,0,0,0,0,S Dhawan,caught,AB Dinda,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134505,568,1,Royal Challengers Bangalore,0.05263157894736842,3,MC Henriques,DA Warner,D Wiese,0,0,0,0,0,0,0,0,0,MC Henriques,caught,KD Karthik,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134514,568,1,Royal Challengers Bangalore,0.0,6,EJG Morgan,DA Warner,MA Starc,0,0,0,0,0,0,0,0,0,EJG Morgan,caught,Mandeep Singh,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134530,568,2,Sunrisers Hyderabad,0.2631578947368421,4,CH Gayle,V Kohli,MC Henriques,0,0,0,0,0,0,0,0,0,CH Gayle,caught,S Dhawan,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134531,568,2,Sunrisers Hyderabad,0.2631578947368421,5,AB de Villiers,V Kohli,MC Henriques,0,0,0,0,0,0,0,0,0,AB de Villiers,caught,DW Steyn,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134540,568,2,Sunrisers Hyderabad,0.15789473684210525,1,Mandeep Singh,V Kohli,P Kumar,0,0,0,0,0,0,0,0,0,Mandeep Singh,caught,EJG Morgan,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134547,568,2,Sunrisers Hyderabad,0.10526315789473684,2,V Kohli,KD Karthik,B Kumar,0,0,0,0,0,0,0,0,0,KD Karthik,run out,B Kumar,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134564,569,1,Chennai Super Kings,0.2631578947368421,2,WP Saha,M Vohra,P Negi,0,0,0,0,0,0,0,0,0,WP Saha,caught,BB McCullum,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134575,569,1,Chennai Super Kings,0.15789473684210525,1,GJ Bailey,M Vohra,A Nehra,0,0,0,0,0,0,0,0,0,GJ Bailey,caught,MS Dhoni,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134581,569,1,Chennai Super Kings,0.10526315789473684,1,M Vohra,GJ Maxwell,IC Pandey,0,0,0,0,0,0,0,0,0,M Vohra,caught,A Nehra,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134602,569,1,Chennai Super Kings,0.05263157894736842,4,Gurkeerat Singh,GJ Maxwell,R Ashwin,0,0,0,0,0,0,0,0,0,Gurkeerat Singh,stumped,MS Dhoni,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134634,569,1,Chennai Super Kings,0.0,5,DA Miller,AR Patel,P Negi,0,0,0,0,0,0,0,0,0,DA Miller,caught,RA Jadeja,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134667,569,1,Chennai Super Kings,0.0,6,AR Patel,R Dhawan,DJ Bravo,0,0,0,0,0,0,0,0,0,AR Patel,caught,MS Dhoni,low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134679,569,2,Kings XI Punjab,1.0,6,MEK Hussey,BB McCullum,Sandeep Sharma,0,0,0,0,0,0,0,0,0,MEK Hussey,caught,WP Saha,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134822,570,1,Kolkata Knight Riders,0.05263157894736842,7,AM Rahane,SR Watson,Azhar Mahmood,0,0,0,0,0,0,1,0,1,AM Rahane,run out,Shakib Al Hasan,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
